date_facture;num_facture;compte_de_facturation;ref_acheminement;gaz_ref_pce;id_site;nom_site;code_site;entite_juridique;segment_or;adresse_site;numero_compteur;libelle_compteur;type_index;type_offre;code_imputation;type_de_tarif;id_contrat;date_de_resiliation;compte_commercial;energie;puissance_souscrite_base;puissance_souscrite_hp;puissance_souscrite_hc;puissance_souscrite_hpsb;puissance_souscrite_hcsb;puissance_souscrite_hpsh;puissance_souscrite_hcsh;puissance_souscrite_pointe;puissance_max_atteinte_base;puissance_max_atteinte_hp;puissance_max_atteinte_hc;puissance_max_atteinte_hpsb;puissance_max_atteinte_hcsb;puissance_max_atteinte_hpsh;puissance_max_atteinte_hcsh;puissance_max_atteinte_pointe;date_de_debut_de_consommation;date_de_fin_de_consommation;conso_elec_facturee_kwh;consommation_kwh_base;consommation_kwh_hp;consommation_kwh_hc;consommation_kwh_hpsb;consommation_kwh_hcsb;consommation_kwh_hpsh;consommation_kwh_hcsh;consommation_kwh_pointe;conso_ener_renouvelable_facturee_kwh;assiette_bouclier_electricite_kwh;assiette_amortisseur_electricite_kwh;abonnement_ht_euros;energie_reactive_euros;dont_montant_bouclier_electricite_euros;dont_montant_amortisseur_electricite_euros;ener_renouvelable_ht_euros;montant_htva_pointe;montant_htva_hpsh;montant_htva_hpsb;montant_htva_hcsh;montant_htva_hcsb;montant_htva_base;montant_htva_hp;montant_htva_hc;total_fourniture_elec_ht_euros;prix_moyen_ht_euros_par_mwh;prix_bouclier_electricite_euros_par_mwh;prix_amortisseur_electricite_euros_par_mwh;services_ht_euros;mecanisme_de_capacite_ht_euros;montant_ht_reseau_distrib_euros;tarif_acheminement;cee_ht_euros;prix_unitaire_cee_euro_par_mwh;composante_de_soutirage_variable;composante_de_comptage_reprise_euros;composante_de_comptage_echu_euros;composante_de_comptage_echoir_euros;composante_de_gestion_reprise_euros;composante_de_gestion_echu_euros;composante_de_gestion_echoir_euros;composante_de_soutirage_fixe_reprise_euros;composante_de_soutirage_fixe_echu_euros;composante_de_soutirage_fixe_echoir_euros;comp_de_regroupement_souterrain_reprise_euros_ht;comp_de_regroupement_souterrain_echu_euros_ht;comp_de_regroupement_souterrain_echoir_euros_ht;comp_d_alimentation_secours_souterrain_reprise_euros_ht;comp_d_alimentation_secours_souterrain_echu_euros_ht;comp_d_alimentation_secours_souterrain_echoir_euros_ht;comp_d_alimentation_secours_reservation_reprise_euros_ht;comp_d_alimentation_secours_reservation_echu_euros_ht;comp_d_alimentation_secours_reservation_echoir_euros_ht;gaz_abonnement_transport_euros;gaz_abonnement_distribution_euros;gaz_abonnement_transport_et_distrib_euros;gaz_consommation_annuelle_de_reference;gaz_conso_facturee_kwh;biomethane_montant_facturable;gaz_capacite_journaliere_souscrite;prix_unitaire_capacite_euro_par_mwh;gaz_depassement_de_capacite_journaliere;gaz_util_reseau_euros;depassement_euros;terme_de_quantite_distrib_gaz_euros;gaz_montant_depassement_capacite_journaliere_euros;montant_prestations_techniques;montant_depassement_capacite_horaire;charge_occasionnelle_abonnement_euros;charge_occasionnelle_autre_facturation_euros;charge_occasionnelle_fourniture_euros;charge_occasionnelle_util_reseau_distrib_euros;total_ht_euros;contrib_tarifaire_achem_elec_euros;contrib_tarifaire_achem_gaz_euros;taxe_cfe_euros;contrib_serv_public_electricite_euros;taxe_dcfe_euros;taxe_ccfe_euros;taxe_icgn_euros;contrib_tssg_euros;taxe_charge_occasionnelle_euros;total_htva_euros;tva_taux_normal_euros;tva_taux_reduit_euros;tva_totale_euros;montant_total_ttc_euros;gaz_premiere_mise_en_service_euros;premiere_mise_en_service_euros;type_compteur;groupe_annexe_personnalisee;code_service_executant;engagement_juridique;prix_unitaire_cspe_euro_par_mwh;cta_taux;fta;numero_facture_annulee;tangente_phi;pourcentage_energie_renouvelable;siren_site;info_personnalisee_1;info_personnalisee_2;regularisation_montant_amortisseur_electricite_2023;regularisation_montant_bouclier_electricite_2023
2025-12-08;10241063915;6366003111;24207670013375;;2050006333200;PR BATTERIES 2;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C5;"5 CARRER DE LAS DAINES;66190 COLLIOURE";232;Compteur Linky;Relevé;NO;;;2010006805038;;3020000578037;E;30;30;30;30;30;30;30;30;0;0;0;0;0;0;0;0;2025-10-15;2025-11-14;336;336;0;0;0;0;0;0;0;;;;2.87;;;;;0.00;0.00;0.00;0.00;0.00;80.28;0.00;0.00;80.28;37.47;;;;0.79;40.71;BTINFCU4-Tarif BT inf 36kVA Courte Utilisation HP/HC associées à deux saisons;1.24;;;;1.81;;;;1.38;;;24.93;;;;;;;;;;;;;;;;;;;;;;;0.00;;;;;;;6.17;;;10.07;;;;;;142.13;28.41;;28.41;170.54;0.00;;CCB;;REGIE;;3.00;21.93;BTINFCU4;;;0;200043602;;;;
2026-03-16;10247984370;9394794451;24225904470114;;2050006333165;RESERVOIR CROIX BLANCHE;20S0001J2600A013;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C5;"rue DE KAIROUAN;AU FOND IMPASSE KAIROUAN;66660 PORT VENDRES";369;Compteur Linky;Relevé;NO;F10:Autre;;2010006805038;;3020000578056;E;6;6;6;6;6;6;6;6;;0;0;0;0;0;0;0;2025-11-27;2025-12-31;98;98;0;0;0;0;0;0;0;;;;0.00;;;;;0.00;0.00;0.00;0.00;0.00;23.42;0.00;0.00;23.42;39.42;;;;0.23;14.62;BTINFCU4-Tarif BT inf 36kVA Courte Utilisation HP/HC associées à deux saisons;0.36;;;;1.87;;;;1.43;;;5.15;;;;;;;;;;;;;;;;;;;;;;;0.00;;;;;;;1.85;;;2.94;;;;;;43.42;8.68;;8.68;52.10;0.00;;CCB;EAU;REGIE;;3.00;21.93;BTINFCU4;;;0;200043602;;;;
2025-06-19;10229152284;6248304892;24227930491158;;2050006333121;POMPAGE ORTAFFA;19378666000010073;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C5;"RUE DES JARDINS;STATION EAU;66560 ORTAFFA";392;Compteur Linky;Relevé;NO;F0:Services Généraux;;2010006805038;;2020008188564;E;18;18;18;18;18;18;18;18;0;0;0;0;0;0;0;0;2025-05-18;2025-06-17;2063;2063;0;0;0;0;0;0;0;;;;2.87;;;;;0.00;0.00;0.00;0.00;0.00;492.91;0.00;0.00;492.91;27.01;;;;4.83;49.06;BTINFCU4-Tarif BT inf 36kVA Courte Utilisation HP/HC associées à deux saisons;7.59;;;;1.84;;;;1.39;;;14.91;;;;;;;;;;;;;;;;;;;;;;;0.00;;;;;;;3.98;;;69.52;;;;;;630.76;121.15;1.38;122.53;753.29;0.00;;CCB;;REGIE;;3.37;21.93;BTINFCU4;;;0;200043602;;;;
2026-04-17;10250158892;5220841681;24281331342490;;2050006333128;PR PENETRANTE;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C5;"rue DES FALAISES;SOUS PENETRANTE;66290 CERBERE";822;Compteur Linky;Relevé;NO;F1:Sécurité et salubrité publ.;;2010010456390;;3020001789892;E;12;12;12;12;12;12;12;12;0;0;0;0;0;0;0;0;2026-03-01;2026-03-18;-75;0;0;0;0;0;-36;-39;0;;;;;;;;;0.00;-3.57;0.00;-2.94;0.00;0.00;0.00;0.00;-6.51;32.99;;;;-0.02;-18.21;BTINFCU4-Tarif BT inf 36kVA Courte Utilisation HP/HC associées à deux saisons;;;;;-1.87;;;;-1.43;;;-10.30;;;;;;;;;;;;;;;;;;;;;;;0.00;;;;;;;-2.04;;;-2.31;;;;;;-29.09;-5.82;;-5.82;-34.91;0.00;;CCB;;REGIE;;-3.09;-15.00;BTINFCU4;10248500174;;0;200043602;;;;
2026-02-25;10246514686;8963989479;30002420751786;;1-1R3NDB-S;SABIROU;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C4;"LIEU DIT MAS MARTY;LIEU DIT;66740 ST GENIS DES FONTAINES";041436020004;PME-PMI;Relevé;NO;;;2010006805038;;3020000578024;E;0;0;0;54;54;54;54;0;0;0;0;40;37;40;34;0;2024-01-18;2024-07-02;54802;0;0;0;26089;9337;14785;4591;0;;;;76.20;;;;;0.00;3547.22;3336.78;477.32;692.53;0.00;0.00;0.00;8053.85;24.10;;;;91.32;2508.61;BTSUPCU4-Tarif BT sup 36kVA Courte Utilisation;100.83;;;-104.85;105.55;104.85;-81.90;82.43;81.90;-324.65;326.81;324.65;;;;;;;;;;;;;;;;;;;;0;;;0.00;;;;;;;112.90;;;9.01;;;;;;13328.19;2665.69;;2665.69;15993.88;0.00;;PME-PMI;;REGIE;;0.15;21.93;BTSUPCU4;;;0;200043602;;;2375.47;
2026-02-25;10246514869;8963989479;30002420751674;;1-1R3NC6-S;LATOUR_BAS_ELNE;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C2;"STATION DE POMPAGE;66200 LATOUR BAS ELNE";031536369084;PME-PMI;Relevé;NO;;;2010006805038;;3020000578024;E;0;0;0;90;90;90;90;90;0;0;0;83;83;0;0;0;2024-10-01;2024-10-31;20271;0;0;0;9083;11188;0;0;0;;;;57.92;;;;;0.00;0.00;314.73;0.00;424.92;0.00;0.00;0.00;739.65;5.54;;;;-117.18;442.45;HTALU5-Tarif HTA5 à Pointe Fixe Longue Utilisation;;;;-27.87;28.79;29.28;-32.74;33.84;34.41;-202.07;208.80;236.79;;;;;;;;;;;;;;;;;;;;0;;;0.00;;;;;;;67.81;;;10.14;;;;;;1200.79;240.15;;240.15;1440.94;0.00;;PME-PMI;;REGIE;;0.05;21.93;HTALU5;;;0;200043602;;;;
2024-02-08;10192609119;3005010995;24226917466545;;2050006333148;PR LOT BAS;19425666001020385;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C5;"RUE SANT JORDI;LOT SAN JORDI;66560 ORTAFFA";400;Compteur Linky;Relevé;NO;F0:Services Généraux;;2010006805038;;3020000578039;E;9;9;9;9;9;9;9;9;;0;0;0;0;0;0;0;2023-12-18;2024-01-17;19;19;0;0;0;0;0;0;0;;;19;2.87;;;-0.70;;0.00;0.00;0.00;0.00;0.00;5.29;0.00;0.00;5.29;100.42;;-36.80;;0.13;11.42;BTINFCUST-Tarif BT inf 36kVA Courte Utilisation sans différenciation temporelle;0.07;;0.83;;1.69;;;;1.31;;;7.59;;;;;;;;;;;;;;;;;;;;;;;0.00;;;;;;;2.32;;;0.02;;;;;;21.42;1.13;0.87;2.00;23.42;0.00;;CCB;;REGIE;;0.10;21.93;BTINFCUST;;;0;200043602;;;;
2026-04-13;10249837809;7699553717;24227206944255;;2050006333143;RESERVOIR ANC CHATEAU D EAU;23919660400010800;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C5;"ROUTE DE THUIR;ANCIEN CHATEAU D EAU;66670 BAGES";239;Compteur Linky;Relevé;NO;F0:Services Généraux;;2010010456390;;3020001789464;E;3;3;3;3;3;3;3;3;0;0;0;0;0;0;0;0;2026-03-09;2026-04-08;167;0;0;0;37;10;95;25;0;;;;;;;;;0.00;9.43;1.94;1.88;0.56;0.00;0.00;0.00;13.81;17.01;;;;0.06;14.54;BTINFCU4-Tarif BT inf 36kVA Courte Utilisation HP/HC associées à deux saisons;;;;;1.81;;;;1.38;;;2.49;;;;;;;;;;;;;;;;;;;;;;;0.00;;;;;;;0.85;;;5.15;;;;;;34.41;6.88;;6.88;41.29;0.00;;CCB;;REGIE;;3.09;15.00;BTINFCU4;;;0;200043602;;;;
2026-04-27;10250866241;5445075405;30002420719713;;1-530ODLW-S;STEP_BAGES;23963660401020401;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C4;"MAS DE LA PRADE;STATION EPURATION;66670 BAGES";031336128324;PME-PMI;Relevé;NO;F0:Services Généraux;;2010010456390;;3020001789940;E;0;0;0;175;175;175;175;0;0;0;0;0;0;0;0;0;2026-02-15;2026-03-16;24172;0;0;0;0;0;15684;8488;0;;;;;;;;;0.00;1485.43;0.00;630.15;0.00;0.00;0.00;0.00;2115.58;8.80;;;;11.76;;BTSUPCU4-Tarif BT sup 36kVA Courte Utilisation;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.00;;;;;;;;;;12.09;;;;;;2139.43;427.89;;427.89;2567.32;0.00;;PME-PMI;;REGIE;;0.05;;BTSUPCU4;;;0;200043602;;;;
2026-05-13;10252029766;5220841681;24242546993113;;2050006333203;PR PORT ARGELES;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C5;"PORT ARGELES;+ZONE TECHNIQUE ARGELES PLAGE;66700 ARGELES SUR MER";457;Compteur Linky;Relevé;NO;F0:Services Généraux;;2010010456390;;3020001789892;E;36;36;36;36;36;36;36;36;0;0;0;0;0;0;0;0;2026-03-01;2026-04-17;-646;0;0;0;-149;-56;-308;-133;0;;;;;;;;;0.00;-30.56;-7.81;-10.02;-3.15;0.00;0.00;0.00;-51.54;23.37;;;;-0.20;-99.20;BTINFCU4-Tarif BT inf 36kVA Courte Utilisation HP/HC associées à deux saisons;;;;;-3.68;;;;-2.81;;;-60.82;;;;;;;;;;;;;;;;;;;;;;;0.00;;;;;;;-10.10;;;-19.93;;;;;;-180.97;-36.20;;-36.20;-217.17;0.00;;CCB;ASSAINISSEMENT;REGIE;;-3.09;-15.00;BTINFCU4;10251565983;;0;200043602;;;;
2026-02-25;10246515378;8963989479;50098263378263;;1-ANX5JD-S;SURPRESSEUR_PERE_CARNERE;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C4;"COL DU PERE CARNERE;SURPRESSEUR;66650 BANYULS SUR MER";041136002532;PME-PMI;Relevé;NO;F0:Services Généraux;;2010006805038;;3020000578024;E;0;0;0;48;48;48;48;0;0;0;0;10;9;39;10;0;2024-10-18;2024-12-17;925;0;0;0;-56;-7;847;141;0;;;;15.24;;;;;0.00;203.21;-7.16;14.66;-0.52;0.00;0.00;0.00;210.19;56.66;;;;15.11;281.83;BTSUPCU4-Tarif BT sup 36kVA Courte Utilisation;1.70;;;-43.01;44.33;44.08;-33.59;34.60;34.42;-122.58;128.54;129.72;;;;;;;;;;;;;;;;;;;;0;;;0.00;;;;;;;47.48;;;0.46;;;;;;572.01;114.42;;114.42;686.43;0.00;;PME-PMI;;REGIE;;0.05;21.93;BTSUPCU4;;;0;200043602;;;;
2025-04-08;10223935070;6366003111;24269030352526;;2050006333140;PR LA JETEE;20S0101X0635N003;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C5;"ROUTE DE LA JETEE;RELEVAGE;66660 PORT VENDRES";476;Compteur Linky;Relevé;NO;F0:Services Généraux;;2010006805038;;3020000578037;E;6;6;6;6;6;6;6;6;;0;0;0;0;0;0;0;2025-03-03;2025-04-02;311;311;0;0;0;0;0;0;0;;;;2.87;;;;;0.00;0.00;0.00;0.00;0.00;74.31;0.00;0.00;74.31;34.51;;;;0.73;27.89;BTINFCU4-Tarif BT inf 36kVA Courte Utilisation HP/HC associées à deux saisons;1.14;;;;1.84;;;;1.39;;;4.97;;;;;;;;;;;;;;;;;;;;;;;0.00;;;;;;;1.80;;;10.48;;;;;;119.62;21.36;0.71;22.07;141.69;0.00;;CCB;;REGIE;;3.37;21.93;BTINFCU4;;;0;200043602;;;0.40;
2026-03-11;10247584439;6594924461;24258176472312;;2050006333162;SURPRESSEUR;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C5;"chemin DE LA MONTAGNE;SURPRESSEUR;66740 LAROQUE DES ALBERES";790;Compteur Linky;Relevé;NO;F0:Services Généraux;;2010010456390;;3020001789480;E;18;18;18;18;18;18;18;18;0;0;0;0;0;0;0;0;2026-02-01;2026-02-28;-9;0;0;0;0;0;-7;-2;0;;;;;;;;;0.00;-0.69;0.00;-0.15;0.00;0.00;0.00;0.00;-0.84;223.67;;;;;-19.29;BTINFCU4-Tarif BT inf 36kVA Courte Utilisation HP/HC associées à deux saisons;;;;;-1.87;;;;-1.43;;;-15.46;;;;;;;;;;;;;;;;;;;;;;;0.00;;;;;;;-2.81;;;-0.28;;;;;;-23.22;-4.65;;-4.65;-27.87;0.00;;CCB;EAU;REGIE;;-3.09;-15.00;BTINFCU4;10246986658;;0;200043602;;;;
2025-07-02;10229905310;2911966897;30002420618369;;1-IDL-187-S;PR_VILLE_BASSE;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C4;"RUE DU 14 JUILLET;66700 ARGELES SUR MER";041536018309;PME-PMI;Relevé;NO;F8:Aménagement/service urbain;;2010006805038;;3020000578046;E;0;0;0;42;42;42;42;0;0;0;0;0;0;0;0;0;2025-06-17;2025-07-02;769;0;0;0;631;138;0;0;0;;;;15.24;;;;;0.00;0.00;76.53;0.00;9.32;0.00;0.00;0.00;85.85;13.10;;;;-1.75;;BTSUPCU4-Tarif BT sup 36kVA Courte Utilisation;1.41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.00;;;;;;;;;;0.38;;;;;;101.13;20.23;;20.23;121.36;0.00;;PME-PMI;ASSAINISSEMENT;REGIE;;0.05;;BTSUPCU4;;;0;200043602;;;;
2025-06-26;10229558249;2911966897;50024746700004;;1-C0EJT9-S;PR_BOIS_DES_PINS;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C4;"Avenue du Tech;POSTE RELEVAGE BOIS DES PINS;66700 ARGELES SUR MER";041536018301;PME-PMI;Relevé;NO;F0:Services Généraux;;2010006805038;;3020000578046;E;0;0;0;42;42;42;42;0;0;0;0;13;14;0;0;0;2025-05-18;2025-06-16;2263;0;0;0;1641;622;0;0;0;;;;;;;;;0.00;0.00;199.02;0.00;42.02;0.00;0.00;0.00;241.04;17.54;;;;-5.47;157.24;BTSUPCU4-Tarif BT sup 36kVA Courte Utilisation;4.16;;;-23.74;23.74;23.74;-18.11;18.11;18.11;-61.14;61.14;61.14;;;;;;;;;;;;;;;;;;;;0;;;0.00;;;;;;;22.59;;;1.13;;;;;;420.69;84.15;;84.15;504.84;0.00;;PME-PMI;;REGIE;;0.05;21.93;BTSUPCU4;;;0;200043602;;;;
2025-07-09;10230484704;6366003111;24252532506305;;2050006333201;PR LES ECOLES;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C5;"RUE DES ECOLES;PR;66740 LAROQUE DES ALBERES";516;Compteur Linky;Estimé;NO;;;2010006805038;;3020000578037;E;6;6;6;6;6;6;6;6;;0;0;0;0;0;0;0;2024-12-18;2025-07-05;-1412;-1412;0;0;0;0;0;0;0;;;;5.74;;;;;0.00;0.00;0.00;0.00;0.00;-337.13;0.00;0.00;-337.13;29.23;;;;-3.22;-72.87;BTINFCU4-Tarif BT inf 36kVA Courte Utilisation HP/HC associées à deux saisons;-5.20;;-90.37;;3.75;;;;2.83;-11.31;11.03;10.11;;;;;;;;;;;;;;;;;;;;;;;0.00;;;;;;;3.60;;;-49.29;;;;;;-458.37;-96.83;1.43;-95.40;-553.77;0.00;;CCB;;REGIE;;5.47;21.93;BTINFCU4;;;0;200043602;;;;
2026-05-13;10252029766;5220841681;30002420617793;;2050006998068;PR_BEAUSEJOUR;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C4;"POMPAGE BEAUSEJOUR;66700 ARGELES SUR MER";031336155097;PME-PMI;Relevé;NO;F8:Aménagement/service urbain;;2010010456390;;3020001789892;E;0;0;0;42;42;42;42;0;0;0;0;9;3;12;6;0;2026-03-01;2026-05-07;-301;0;0;0;-118;-48;-91;-44;0;;;;;;;;;0.00;-8.62;-5.55;-3.27;-2.72;0.00;0.00;0.00;-20.16;78.73;;;;-0.07;-216.74;BTSUPCU4-Tarif BT sup 36kVA Courte Utilisation;;;;35.56;-36.34;-46.56;26.80;-27.40;-35.80;92.60;-94.62;-121.60;;;;;;;;;;;;;;;;;;;;-0;;;0.00;;;;;;;-31.11;;;-0.15;;;;;;-268.23;-53.65;;-53.65;-321.88;0.00;;PME-PMI;ASSAINISSEMENT;REGIE;;-0.05;-15.00;BTSUPCU4;10251565983;;0;200043602;;;;
2026-05-13;10252029830;5445075405;50017221369662;;1-CYVDRQ-S;STEP_PALAU;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C4;"CHEMIN DE SAINTE COLOMBE;STATION EPURATION;66690 PALAU DEL VIDRE";031236110508;PME-PMI;Relevé;NO;F0:Services Généraux;;2010010456390;;3020001789940;E;0;0;0;66;66;66;66;0;0;0;0;0;0;0;0;0;2026-03-18;2026-04-13;-12913;0;0;0;-4509;-1675;-4693;-2036;0;;;;;;;;;0.00;-444.47;-212.01;-151.15;-95.19;0.00;0.00;0.00;-902.82;7.02;;;;-3.52;;BTSUPCU4-Tarif BT sup 36kVA Courte Utilisation;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.00;;;;;;;;;;-6.46;;;;;;-912.80;-182.56;;-182.56;-1095.36;0.00;;PME-PMI;;REGIE;;-0.05;;BTSUPCU4;10250866244;;0;200043602;;;;
2023-07-21;10177853717;5079141536;24259478957566; ;2050006333142;POMPAGE RELEVAGE;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C5;"LIEU DIT CRIQUES DE PORTEILS;66700 ARGELES SUR MER";776;Compteur Linky;Relevé;NO;F10:Autre;;2010006805038;;3020000578053;E;9;9;9;9;9;9;9;9;;0;0;0;0;0;0;0;2023-06-06;2023-07-05;19;19;0;0;0;0;0;0;0;;;19;2.87;;;-1.41;;0.00;0.00;0.00;0.00;0.00;6.00;0.00;0.00;6.00;95.47;;-74.20;;0.16;10.45;BTINFCUST-Tarif BT inf 36kVA Courte Utilisation sans différenciation temporelle;0.07;;0.75;;1.58;;;;1.24;;;6.88;;;;;;;;;;;;;;;;;;;;;;;0.00;;;;;;;2.13;;;0.02;;;;;;20.29;1.11;0.81;1.92;22.21;0.00;;CCB;;REGIE ASS;;0.10;21.93;BTINFCUST;;;0;200043602;;;;
2026-04-08;10249532085;4016157019;30002424050418;;1-994I5B-S;RESERVOIR_SOREDE;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C4;"Ave de la Vallée heureuse;66690 SOREDE";031036030553;PME-PMI;Relevé;NO;;;2010010456390;;3020001789810;E;0;0;0;42;42;0;42;0;0;0;0;0;0;0;0;0;2026-02-15;2026-02-28;1360;0;0;0;0;0;0;347;0;;;;;;;;;0.00;0.00;0.00;25.76;0.00;0.00;0.00;0.00;121.70;15.40;;;;0.76;87.00;BTSUPCU4-Tarif BT sup 36kVA Courte Utilisation;;;;-11.00;11.00;;-9.00;9.00;;-29.00;29.00;;;;;;;;;;;;;;;;;;;;;0;;;0.00;;;;;;;;;;0.68;;;;;;210.14;42.03;;42.03;252.17;0.00;;PME-PMI;;REGIE;;0.05;;BTSUPCU4;;;0;200043602;;;;
2026-02-25;10246513088;8963989479;30002420631429;;1-IDL-188-S;SURPRESSEUR_MAS_SANTRAILLE;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C4;"IMPASSE DU CHATEAU D'EAU;MAS SANTRAILLE;66740 MONTESQUIEU DES ALBERES";031336128288;PME-PMI;Relevé;NO;F8:Aménagement/service urbain;;2010006805038;;3020000578024;E;0;0;0;42;42;42;42;0;0;0;0;38;38;0;0;0;2025-08-18;2025-10-02;-3742;0;0;0;-1442;-2300;0;0;0;;;;-15.24;;;;;0.00;0.00;-174.88;0.00;-155.37;0.00;0.00;0.00;-330.25;13.70;;;;10.89;-171.30;BTSUPCU4-Tarif BT sup 36kVA Courte Utilisation;-6.88;;;23.28;-23.28;-23.28;17.90;-17.90;-17.90;60.80;-60.80;-60.80;;;;;;;;;;;;;;;;;;;;-0;;;0.00;;;;;;;-22.36;;;-1.86;;;;;;-537.00;-107.40;;-107.40;-644.40;0.00;;PME-PMI;EAU;REGIE;;-0.05;-21.93;BTSUPCU4;10236351345;;0;200043602;;;;
2026-02-25;10246513088;8963989479;30002420596745;;1-DH-426-S;POMPAGE_PDT_ARGELES;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C4;"PONT DU TECH;66700 ARGELES SUR MER";041336002802;PME-PMI;Relevé;NO;F0:Services Généraux;;2010006805038;;3020000578024;E;0;0;0;66;66;6;6;0;0;0;0;85;84;0;0;0;2025-08-18;2025-10-02;-31216;0;0;0;-22251;-8965;0;0;0;;;;-15.24;;;;;0.00;0.00;-2698.60;0.00;-605.59;0.00;0.00;0.00;-3304.19;32.23;;;;76.04;-6760.36;BTSUPLU4-Tarif BT sup 36kVA Longue Utilisation;-57.43;;;23.28;-23.28;-23.28;17.90;-17.90;-17.90;96.92;-96.92;-96.92;;;;;;;;;;;;;;;;;;;;-5981.6199999999999;;;0.00;;;;;;;-30.29;;;-15.60;;;;;;-10107.07;-2021.42;;-2021.42;-12128.49;0.00;;PME-PMI;EAU;REGIE;;-0.05;-21.93;BTSUPLU4;10236351345;;0;200043602;;;;
2026-05-11;10251793586;2911966897;30002420621201;;1-ID5-2566-S;PR_DIP_ST_GENIS;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C4;"STATION D'EPURATION;66740 ST GENIS DES FONTAINES";031536331994;PME-PMI;Relevé;NO;F8:Aménagement/service urbain;;2010006805038;;3020000578046;E;0;0;0;42;42;42;42;0;0;0;0;0;0;57;60;0;2025-11-17;2025-12-31;3933;0;0;0;0;0;2689;1244;0;;;;0.00;;;;;0.00;627.35;0.00;121.10;0.00;0.00;0.00;0.00;748.45;40.67;;;;24.02;819.90;BTSUPCU4-Tarif BT sup 36kVA Courte Utilisation;7.24;;;-34.28;35.06;23.28;-26.90;27.50;17.90;-89.80;91.82;60.80;;;;;;;;;;;;;;;;;;;;256.81999999999999;;;0.00;;;;;;;23.11;;;1.97;;;;;;1624.69;324.94;;324.94;1949.63;0.00;;PME-PMI;ASSAINISSEMENT;REGIE;;0.05;21.93;BTSUPCU4;;;0;200043602;;;;
2025-11-24;10240109311;2911966897;30002420886541;;1-7X5WKB-S;STEP PORT VENDRES;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C2;"B P 41;STATION D EPURATION;66660 PORT VENDRES";031536369035;PME-PMI;Relevé;NO;;;2010006805038;;3020000578046;E;0;0;0;210;210;210;210;210;0;0;0;206;194;0;0;0;2025-07-01;2025-07-31;-73738;0;0;0;-43895;-29843;0;0;0;;;;-57.92;;;;;0.00;0.00;-1204.48;0.00;-918.27;0.00;0.00;0.00;-2122.75;4.28;;;;192.13;-1164.06;HTALU5-Tarif HTA5 à Pointe Fixe Longue Utilisation;;;;31.54;-32.59;-30.94;36.23;-37.43;-35.81;595.16;-615.00;-609.78;;;;;;;;;;;;;;;;;;;;-0;;;0.00;;;;;;;-153.21;;;-36.87;;;;;;-3342.68;-668.52;;-668.52;-4011.20;0.00;;PME-PMI;;REGIE;;-0.05;-21.93;HTALU5;10232128960;;0;200043602;;;;
